addresses_roadtype_name,addresses_end_street_number,geo_epgs_4326_lon,values_attribute_name,estimated_dates,addresses_road_name,values_category,addresses_zip_code,secondary_filters_id,values_value,addresses_town,secondary_filters_name,timetable,secondary_filters_tree,start_date,addresses_district_name,end_date,geo_epgs_25831_x,addresses_start_street_number,register_id,institution_id,addresses_main_address,addresses_district_id,addresses_roadtype_id,addresses_type,addresses_neighborhood_id,_id,name,addresses_road_id,created,geo_epgs_25831_y,institution_name,modified,secondary_filters_asia_id,secondary_filters_fullpath,geo_epgs_4326_lat,values_description,values_id,addresses_neighborhood_name,values_outstanding,values_attribute_id
,,2.1510038683628,Tel.,,C Diputació,Telèfons,8015,57731068,934234350,BARCELONA,Bàsquet,,651,,Eixample,,429007.8082151845,17,﻿92086038165,,True,2,,,9,81,Centre Esportiu Municipal Joan Miró,100800,1991-12-17T00:00:00,4581122.301946236,,2026-02-12T22:27:03.418663,65103004000000,Planol BCN >> Esports >> Esports d'equip >> Bàsquet,41.37849159415273,,171403,la Nova Esquerra de l'Eixample,True,20001
,,2.1510038683628,Tel.,,C Diputació,Telèfons,8015,57731071,934234350,BARCELONA,Futbol sala,,651,,Eixample,,429007.8082151845,17,﻿92086038165,,True,2,,,9,82,Centre Esportiu Municipal Joan Miró,100800,1991-12-17T00:00:00,4581122.301946236,,2026-02-12T22:27:03.418663,65103004000003,Planol BCN >> Esports >> Esports d'equip >> Futbol sala,41.37849159415273,,171403,la Nova Esquerra de l'Eixample,True,20001
,,2.1510038683628,Tel.,,C Diputació,Telèfons,8015,57731075,934234350,BARCELONA,Handbol,,651,,Eixample,,429007.8082151845,17,﻿92086038165,,True,2,,,9,83,Centre Esportiu Municipal Joan Miró,100800,1991-12-17T00:00:00,4581122.301946236,,2026-02-12T22:27:03.418663,65103004000007,Planol BCN >> Esports >> Esports d'equip >> Handbol,41.37849159415273,,171403,la Nova Esquerra de l'Eixample,True,20001
,,2.1510038683628,Tel.,,C Diputació,Telèfons,8015,57732077,934234350,BARCELONA,Altres esports,,651,,Eixample,,429007.8082151845,17,﻿92086038165,,True,2,,,9,84,Centre Esportiu Municipal Joan Miró,100800,1991-12-17T00:00:00,4581122.301946236,,2026-02-12T22:27:03.418663,65103004001009,Planol BCN >> Esports >> Esports individuals >> Altres esports,41.37849159415273,,171403,la Nova Esquerra de l'Eixample,True,20001
,,2.1510038683628,Tel.,,C Diputació,Telèfons,8015,57732071,934234350,BARCELONA,Fitness,,651,,Eixample,,429007.8082151845,17,﻿92086038165,,True,2,,,9,85,Centre Esportiu Municipal Joan Miró,100800,1991-12-17T00:00:00,4581122.301946236,,2026-02-12T22:27:03.418663,65103004001003,Planol BCN >> Esports >> Esports individuals >> Fitness,41.37849159415273,,171403,la Nova Esquerra de l'Eixample,True,20001
,,2.1510038683628,Tel.,,C Diputació,Telèfons,8015,57732072,934234350,BARCELONA,Gimnàstica,,651,,Eixample,,429007.8082151845,17,﻿92086038165,,True,2,,,9,86,Centre Esportiu Municipal Joan Miró,100800,1991-12-17T00:00:00,4581122.301946236,,2026-02-12T22:27:03.418663,65103004001004,Planol BCN >> Esports >> Esports individuals >> Gimnàstica,41.37849159415273,,171403,la Nova Esquerra de l'Eixample,True,20001
,,2.1510038683628,Tel.,,C Diputació,Telèfons,8015,57732076,934234350,BARCELONA,Ioga,,651,,Eixample,,429007.8082151845,17,﻿92086038165,,True,2,,,9,87,Centre Esportiu Municipal Joan Miró,100800,1991-12-17T00:00:00,4581122.301946236,,2026-02-12T22:27:03.418663,65103004001008,Planol BCN >> Esports >> Esports individuals >> Ioga,41.37849159415273,,171403,la Nova Esquerra de l'Eixample,True,20001
,,2.1510038683628,Tel.,,C Diputació,Telèfons,8015,57345754,934234350,BARCELONA,Instal·lacions esportives,,651,,Eixample,,429007.8082151845,17,﻿92086038165,,True,2,,,9,88,Centre Esportiu Municipal Joan Miró,100800,1991-12-17T00:00:00,4581122.301946236,,2026-02-12T22:27:03.418663,65102004002,Planol BCN >> Esports >> Instal·lacions esportives,41.37849159415273,,171403,la Nova Esquerra de l'Eixample,True,20001
,,2.1510038683628,Tel.,,C Diputació,Telèfons,8015,57733068,934234350,BARCELONA,Instal·lacions esportives municipals,,651,,Eixample,,429007.8082151845,17,﻿92086038165,,True,2,,,9,89,Centre Esportiu Municipal Joan Miró,100800,1991-12-17T00:00:00,4581122.301946236,,2026-02-12T22:27:03.418663,65103004002000,Planol BCN >> Esports >> Instal·lacions esportives >> Instal·lacions esportives municipals,41.37849159415273,,171403,la Nova Esquerra de l'Eixample,True,20001
,,2.1510038683628,Tel.,,C Diputació,Telèfons,8015,66731068,934234350,BARCELONA,WiFi BCN,,651,,Eixample,,429007.8082151845,17,﻿92086038165,,True,2,,,9,90,Centre Esportiu Municipal Joan Miró,100800,1991-12-17T00:00:00,4581122.301946236,,2026-02-12T22:27:03.418663,65103013000000,Planol BCN >> Internet >> Punts d'accés a Internet >> WiFi BCN,41.37849159415273,,171403,la Nova Esquerra de l'Eixample,True,20001
,,2.1472209218753893,,,C Viladomat,,8029,66731068,,BARCELONA,WiFi BCN,,651,,Eixample,,428701.1389883111,269,﻿99400288126,,True,2,,,9,91,Punt de connexió Barcelona WiFi a la cruïlla dels carrers Viladomat amb Còrsega,361406,2012-03-15T09:49:52,4582107.080270875,,2012-03-15T09:50:12,65103013000000,Planol BCN >> Internet >> Punts d'accés a Internet >> WiFi BCN,41.38733402175133,,,la Nova Esquerra de l'Eixample,,
,,2.150030176756053,,,Via Augusta,,8006,66731068,,BARCELONA,WiFi BCN,,651,,Sarrià-Sant Gervasi,,428950.7532452856,91,﻿99400347827,,True,5,,,26,92,Punt de connexió Barcelona WiFi a la cruïlla del carrer Via Augusta amb Madrazo,28000,2014-07-17T14:34:27,4583606.999690721,,2014-07-17T14:35:02,65103013000000,Planol BCN >> Internet >> Punts d'accés a Internet >> WiFi BCN,41.400865323262096,,,Sant Gervasi - Galvany,,
,,2.1673879231006272,,,C Consell de Cent,,8009,66731068,,BARCELONA,WiFi BCN,,651,,Eixample,,430392.50143841526,326,﻿99400347842,,True,2,,,7,93,Punt de connexió Barcelona WiFi a la cruïlla del carrer del Consell de Cent amb Pau Claris,89004,2014-07-18T08:09:51,4582635.117471177,,2014-07-18T08:10:08,65103013000000,Planol BCN >> Internet >> Punts d'accés a Internet >> WiFi BCN,41.39223801736627,,,la Dreta de l'Eixample,,
,,2.173360366927164,,,C Lepant,,8025,66731068,,BARCELONA,WiFi BCN,,651,,Eixample,,430907.27010379947,319,﻿99400347851,,True,2,,,6,94,Punt de connexió Barcelona WiFi a la cruïlla del carrer Lepant amb Còrsega,178308,2014-07-18T08:36:47,4584250.5728196455,,2014-07-18T08:37:05,65103013000000,Planol BCN >> Internet >> Punts d'accés a Internet >> WiFi BCN,41.40683228240922,,,la Sagrada Família,,
,,2.1483932883821786,No tenen telèfon,,Juan de Mena,Telèfons,8032,55737068,-,BARCELONA,Parcs i jardins,,651,,Horta-Guinardó,,428847.085539423,10,﻿99278142252,,True,7,,,41,95,Jardins Can Brasó,172709,1999-10-05T00:00:00,4586980.769780192,,2026-02-20T08:04:25.796581,65103002006000,Planol BCN >> Cultura i lleure >> Parcs i jardins >> Parcs i jardins,41.43124231829737,,203849,la Vall d'Hebron,True,100050
,,2.1483932883821786,No tenen telèfon,,Juan de Mena,Telèfons,8032,66731068,-,BARCELONA,WiFi BCN,,651,,Horta-Guinardó,,428847.085539423,10,﻿99278142252,,True,7,,,41,96,Jardins Can Brasó,172709,1999-10-05T00:00:00,4586980.769780192,,2026-02-20T08:04:25.796581,65103013000000,Planol BCN >> Internet >> Punts d'accés a Internet >> WiFi BCN,41.43124231829737,,203849,la Vall d'Hebron,True,100050
,,2.1894124386376466,Tel.,,Carrer Gran de Sant Andreu,Telèfons,8030,55733072,933119953,Barcelona,Centres cívics,,651,,Sant Andreu,,432273.94529327267,111,﻿92086004879,,True,9,,,60,97,Centre Cívic Sant Andreu,296202,1984-05-30T00:00:00,4586907.667195705,,2026-02-12T22:35:10.802994,65103002002004,Planol BCN >> Cultura i lleure >> Espais de participació ciutadana >> Centres cívics,41.43088018380354,,160632,Sant Andreu,True,20001
,,2.1894124386376466,Tel.,,Carrer Gran de Sant Andreu,Telèfons,8030,66731068,933119953,Barcelona,WiFi BCN,,651,,Sant Andreu,,432273.94529327267,111,﻿92086004879,,True,9,,,60,98,Centre Cívic Sant Andreu,296202,1984-05-30T00:00:00,4586907.667195705,,2026-02-12T22:35:10.802994,65103013000000,Planol BCN >> Internet >> Punts d'accés a Internet >> WiFi BCN,41.43088018380354,,160632,Sant Andreu,True,20001
